noise_1_channel	noise_2_channel	noise_3_channel	noise_4_channel	amp_channel	trig_channel
27325	1	-18	-19	47	1078
-32767	1	-18	-19	28	9656
32767	-18	1	-19	28	2793
-32767	-18	-18	-19	47	6960
32767	1	-18	-19	47	5772
-32767	1	-18	-19	47	4113
11436	1	-18	0	65	8204
-11510	-18	-18	0	47	2247
-19266	1	-18	-19	47	9618
14587	1	-18	-19	47	1191
-32767	-18	-37	-19	47	10146
32767	1	-18	0	47	1474
-32767	-18	-18	-19	65	8412
32767	1	-18	-19	47	4245
-32767	-18	-18	-19	47	5433
25324	1	-18	-19	65	7186
-24398	1	-18	-19	28	3038
-4075	-18	-18	0	28	8977
1699	1	-18	-19	9	1662
-32767	1	-18	-19	65	10014
27702	1	1	-19	65	1059
-32767	-18	-18	-19	65	9618
32767	1	1	-38	47	2680
-32767	-18	-18	-19	47	6922
32767	1	-18	-19	47	5848
-32767	-18	-18	0	28	4019
11153	1	-18	-19	65	8185
-11453	-18	-18	-19	28	2247
-19643	1	-18	-19	65	9618
15153	1	-18	-19	47	1229
-32767	1	-18	-19	28	10090
32767	1	-18	0	28	1549
-32767	-18	-18	-19	28	8468
32767	-18	-18	0	47	4264
-32767	-18	-37	-19	47	5339
25155	-18	-18	-19	65	7167
-24153	1	-37	-19	28	3038
-4339	-18	-18	-19	28	9015
2039	1	-37	-19	84	1662
-32767	-18	-18	-19	65	10014
27570	1	-18	-19	28	1078
-32767	1	-37	0	47	9637
32767	-18	-18	-19	47	2680
-32767	1	-18	-19	47	6866
32767	-18	-18	-19	28	5848
-32767	-18	-18	-19	65	4113
11115	-18	-18	-19	47	8261
-11152	-18	-18	-19	47	2228
-19737	-18	-18	-19	28	9599
14984	-18	-18	-19	65	1210
-32767	-18	-18	-19	65	10109
32767	-18	-18	-19	28	1492
-32767	1	-18	-19	47	8393
32767	-18	-18	-19	47	4320
-32767	-18	1	-19	47	5357
25211	1	1	-19	28	7149
-24096	1	-18	-19	47	2982
-4396	1	-18	-19	47	8977
1944	1	-18	-19	28	1643
-32767	-18	-18	0	28	10014
27683	-18	-18	-19	65	1040
-32767	-18	-18	-19	47	9599
32767	1	1	-19	28	2680
-32767	-18	-18	0	28	6847
32767	1	-18	-19	47	5810
-32767	1	1	-19	47	4057
11247	1	-18	-19	28	8261
-11340	-18	1	-19	65	2247
-19530	-18	-18	-19	47	9581
14870	-18	-18	-19	28	1191
-32767	-18	-18	-19	28	10127
32767	-18	-18	-19	9	1587
-32767	-18	1	-19	65	8449
32767	-18	-18	-19	47	4170
-32767	1	1	-19	28	5339
25343	-18	-18	-19	28	7130
-24247	1	-18	-19	28	3020
-4188	-18	-18	-19	28	8996
1680	1	-18	0	47	1643
-32767	1	-18	-19	28	10033
27476	1	-18	-19	28	1097
-32767	1	-18	0	47	9599
32767	1	-18	0	47	2699
-32767	1	-18	-19	28	6960
32767	-18	-18	0	28	5866
-32767	-18	-18	-19	28	4094
11493	-18	-18	-19	47	8167
-11510	1	1	0	84	2209
-19530	-18	-18	-19	28	9599
14814	1	-18	-19	28	1210
-32767	-18	-18	-19	47	10109
32767	-18	-18	-19	28	1530
-32767	-18	-18	0	65	8468
32767	-18	-18	0	47	4264
-32767	-18	-18	-19	47	5357
25362	-18	-18	-19	84	7149
-24361	1	1	0	47	3038
-4151	1	-18	-19	28	9015
1624	-18	-18	0	9	1662
-32767	-18	-18	-19	28	9977
27419	-18	-18	0	28	1059
-32767	-18	-18	-19	47	9618
32767	1	1	0	47	2624
-32767	1	-18	-19	47	6847
32767	-18	-18	-19	47	5829
-32767	-18	-18	0	84	4057
11360	-18	-18	-19	9	8242
-11472	1	-18	0	65	2265
-19511	1	-18	-19	47	9581
15040	-18	-18	-19	28	1191
-32767	-18	1	-19	47	10127
32767	1	-18	0	28	1492
-32767	-18	1	-19	47	8412
32767	1	-18	-19	47	4283
-32767	1	-18	-19	47	5414
25381	1	-18	0	47	7167
-24191	1	-18	-19	47	3001
-4113	1	-18	-19	47	9015
1699	1	-18	0	47	1624
-32767	-18	1	-19	47	10014
27589	1	-18	0	65	1059
-32767	1	-18	-19	65	9618
32767	1	1	-19	47	2775
-32767	1	-18	-19	65	6903
32767	1	1	-19	47	5791
-32767	1	1	-19	65	4038
11285	1	-18	-19	28	8223
-11265	1	1	0	47	2228
-19605	-18	-18	-19	28	9581
15021	1	-18	-19	47	1210
-32767	1	-18	-19	47	10090
32767	1	1	0	65	1549
-32767	1	-18	-19	47	8412
32767	-18	1	-19	28	4207
-32767	1	-18	-19	47	5339
25324	1	-18	-19	47	7186
-24229	1	-18	-19	28	3038
-4264	-18	-18	0	28	9015
1869	-18	1	-19	28	1662
-32767	1	-18	-19	28	9977
27721	1	-18	-19	28	1078
-32767	-18	1	-19	47	9618
32767	-18	-18	-19	47	2624
-32767	1	1	-19	47	6828
32767	1	-18	-19	65	5829
-32767	-18	-18	-19	9	4057
11210	-18	-18	-19	28	8242
-11416	-18	-18	-19	28	2228
-19605	-18	-18	-19	47	9599
15097	1	1	0	28	1229
-32767	1	-18	0	47	10109
32767	1	1	-19	47	1549
-32767	1	1	0	84	8449
32767	1	-18	0	47	4339
-32767	1	-18	0	47	5339
25362	-18	-18	-19	65	7111
-24229	1	-18	-19	65	3020
-4207	-18	-18	-19	65	9015
1642	1	-18	0	47	1662
-32767	-18	-18	-19	65	10014
27532	1	-18	-19	9	1078
-32767	-18	1	-19	28	9637
32767	1	-18	-19	47	2775
-32767	-18	-18	-19	47	6866
32767	1	1	-19	47	5810
-32767	-18	-18	0	47	4094
11323	1	-18	0	9	8242
-11453	1	-18	-19	28	2284
-19473	20	-18	0	28	9581
14701	1	1	-19	47	1210
-32767	1	1	-19	47	10146
32767	-18	1	-19	47	1511
-32767	1	1	0	65	8431
32767	1	-18	-19	28	4207
-32767	1	-18	-19	47	5414
25438	1	-18	-19	47	7167
-24493	1	1	-19	47	2982
-3962	-18	1	0	47	8977
1548	1	1	-19	28	1643
-32767	-18	-18	0	65	9995
27476	1	-18	-19	47	1059
-32767	-18	-18	-19	47	9581
32767	-18	1	-19	65	2661
-32767	1	-18	-19	9	6941
32767	1	-18	-19	65	5848
-32767	1	-18	-19	28	4038
11549	1	-18	-19	28	8167
-11718	1	1	-19	47	2265
-19096	1	-18	0	47	9581
14644	-18	-18	-19	65	1191
-32767	1	1	0	47	10109
32767	1	1	0	28	1530
-32767	-18	-18	-19	28	8487
32767	1	-18	0	28	4189
-32767	-18	1	-19	65	5376
25740	-18	-18	0	47	7111
-24681	1	-18	0	47	3076
-3604	1	-18	-19	28	8977
1246	1	-18	0	28	1662
-32645	1	-18	-19	28	9977
26985	20	1	-19	28	1059
-32767	1	1	-19	65	9637
32767	1	-18	0	47	2643
-32767	1	-18	0	9	6960
32767	1	1	-19	47	5791
-32767	1	-18	0	47	4113
12021	1	-18	-19	47	8185
-12001	-18	-18	0	47	2247
-18945	1	1	0	28	9599
14191	1	-18	0	65	1266
-32767	1	-18	-19	47	10146
32767	1	1	-19	28	1436
-32767	1	-18	0	65	8487
32767	1	1	0	47	4151
-32767	-18	-18	0	28	5433
25928	1	-18	-19	47	7092
-25040	1	-18	0	28	3076
-3358	1	-18	0	84	8958
1020	1	1	0	47	1700
-32494	-18	1	-19	65	9995
26853	1	-18	-19	65	1059
-32767	1	-18	-19	28	9656
32767	1	1	0	47	2643
-32767	-18	-18	-19	28	6922
32767	-18	1	0	65	5659
-32767	-18	-18	-19	28	4094
12096	1	1	0	28	8148
-12076	1	-18	-19	65	2265
-18794	1	-18	0	9	9524
14304	1	1	0	28	1229
-32767	1	1	-19	47	10146
32767	-18	1	0	28	1549
-32767	1	-18	-19	47	8468
32767	1	-18	0	65	4170
-32767	-18	1	0	28	5414
25928	-18	-18	0	47	7130
-24776	1	1	-19	28	3057
-3528	1	-18	-19	9	8940
1246	1	-18	0	47	1662
-32569	1	1	0	47	10014
27004	1	1	-19	28	1078
-32767	1	-18	-19	28	9656
32767	-18	1	0	47	2643
-32767	1	1	-19	-10	6979
32767	1	1	0	47	5791
-32767	-18	1	0	28	4151
12172	1	-18	0	28	8129
-12152	1	-18	-19	28	2265
-18832	-18	1	-19	47	9562
14248	1	-18	-19	28	1229
-32767	-18	1	-19	65	10127
32767	1	-18	0	47	1492
-32767	1	-18	-19	47	8563
32767	1	1	0	65	4245
-32767	-18	1	-19	47	5452
25853	1	-18	0	28	7111
-24814	1	1	0	47	3057
-3509	1	1	0	28	8977
1284	1	-18	0	47	1662
-32720	1	1	-19	28	9958
27174	1	1	0	65	1078
-32767	-18	-18	0	47	9675
32767	1	-18	-19	9	2605
-32767	-18	1	0	47	6903
32767	1	1	-19	65	5735
-32767	1	1	-19	28	4132
11776	-18	1	-19	47	8242
-11887	1	-18	0	28	2303
-19115	1	-18	0	28	9543
14474	1	-18	0	28	1229
-32767	1	1	-19	47	10146
32767	1	1	-19	47	1511
-32767	-18	-18	0	47	8468
32767	1	1	0	9	4226
-32767	1	1	-19	47	5433
25740	1	-18	0	65	7092
-24530	-18	-18	-19	47	3057
-3754	1	-18	-19	28	8977
1416	-18	1	0	-10	1681
-32767	1	1	0	65	9995
27325	1	-18	-19	47	1021
-32767	1	1	-19	65	9637
32767	1	1	-19	84	2680
-32767	1	1	0	84	6960
32767	1	-18	-19	28	5810
-32767	1	1	-19	65	4113
11662	1	1	-19	65	8185
-11510	1	-18	0	28	2247
-19360	1	1	-19	28	9599
14701	1	1	0	47	1191
-32767	-18	1	-19	9	10146
32767	1	-18	0	47	1530
-32767	-18	-18	0	28	8449
32767	1	1	0	28	4132
-32767	1	1	0	28	5395
25607	-18	-18	-19	9	7149
-24549	1	-18	0	28	3076
-3792	1	1	0	28	8958
1397	20	-18	0	47	1643
-32767	-18	-18	0	65	9995
27136	20	1	0	28	1059
-32767	-18	1	0	65	9637
32767	1	-18	-19	47	2605
-32767	1	-18	-19	28	6941
32767	-18	-18	-19	28	5829
-32767	1	1	-19	47	4075
11700	1	1	-19	65	8185
-11812	-18	1	-19	47	2209
-19096	-18	-18	-19	28	9543
14587	-18	1	0	47	1210
-32767	-18	1	-19	65	10090
32767	1	1	-19	28	1549
-32767	20	-18	0	65	8468
32767	1	1	-19	65	4226
-32767	-18	-18	-19	28	5414
25853	-18	-18	-19	65	7092
-24663	1	1	-19	28	3057
-3585	1	-18	0	65	8996
1340	-18	1	-19	65	1643
-32720	1	1	0	65	9977
26985	-18	-18	-19	103	1059
-32767	1	-18	-19	65	9694
32767	-18	-18	-19	65	2756
-32767	1	1	-19	65	6960
32767	1	-18	0	47	5753
-32767	1	1	-19	65	4094
11964	1	1	-19	65	8185
-11887	1	-18	0	65	2284
-18926	1	-18	-19	47	9543
14417	-18	1	-19	47	1229
-32767	-18	-18	-19	47	10127
32767	-18	-18	-19	65	1474
-32767	1	1	-19	28	8431
32767	-18	-18	-19	47	4113
-32767	-18	-18	-19	47	5489
25966	1	-18	-19	47	7149
-24851	1	-18	0	65	3076
-3434	1	1	0	65	8902
1039	1	-18	-19	9	1681
-32475	1	1	-19	65	9977
26872	1	1	-19	65	1059
-32767	-18	-18	0	28	9637
32767	-18	-18	-19	28	2624
-32767	1	1	-19	47	6979
32767	-18	-18	-19	65	5735
-32767	1	-18	-19	65	4132
12172	1	1	0	47	8167
-12189	-18	-18	0	28	2284
-18586	-18	-18	0	47	9599
14361	-18	-18	-19	47	1266
-32767	1	-18	-19	47	10109
32767	-18	-18	-19	28	1474
-32767	1	-18	-19	47	8563
32767	-18	-18	-19	28	4189
-32767	1	-18	-19	65	5471
26098	-18	1	-19	47	7092
-24889	1	-18	-19	47	3076
-3226	-18	-18	0	65	8958
1057	1	-18	0	65	1681
-32399	-18	-18	-19	28	9977
27042	-18	-18	-19	47	1078
-32767	-18	-18	-19	28	9656
32767	1	-18	0	28	2586
-32767	-18	-18	-19	9	6979
32767	1	-18	-19	47	5753
-32767	1	-18	0	47	4189
12229	1	-18	0	65	8185
-12133	1	-18	-19	65	2284
-18718	-18	-18	-19	28	9562
14097	1	-18	0	47	1247
-32767	-18	-18	-19	65	10109
32767	1	-18	-19	9	1455
-32767	-18	-18	-19	47	8506
32767	1	-18	-19	47	4245
-32767	1	-37	-19	47	5489
26004	-18	-37	-19	47	7073
-25153	1	1	-19	28	3057
-3339	-18	-18	0	28	8958
944	-18	-18	-19	65	1719
-32494	-18	-18	0	65	9995
26853	1	-18	-19	47	1040
-32767	1	1	-19	65	9675
32767	1	1	-19	28	2624
-32767	1	-18	0	47	6960
32767	-18	1	0	47	5697
-32767	1	-18	-19	28	4113
12078	-18	1	-19	47	8204
-12171	1	-18	-19	47	2284
-18756	-18	1	-19	28	9543
14399	1	1	-38	28	1210
-32767	1	1	-19	28	10165
32767	1	-18	-19	28	1549
-32767	-18	1	-19	47	8525
32767	-18	1	-19	47	4113
-32767	1	1	-19	47	5433
26136	1	-18	-19	47	7111
-25021	1	-18	-19	47	3114
-3207	1	1	0	28	8958
906	-18	-18	-19	65	1700
-32380	-18	-18	-19	28	10014
26740	1	-18	0	47	1059
-32767	-18	-18	-19	28	9656
32767	1	-18	-19	28	2586
-32767	1	-18	-19	47	7035
32767	1	-18	-19	65	5791
-32767	1	1	-19	28	4170
12474	-18	-18	-19	47	8091
-12359	1	-18	-19	47	2284
-18530	-18	-18	0	47	9581
13983	1	-18	-19	47	1229
-32767	-18	-18	-19	65	10127
32767	-18	-18	0	84	1455
-32767	1	-18	-19	28	8581
32767	1	-18	-19	47	4151
-32767	-18	-18	-19	47	5452
26362	1	1	-19	47	7035
-25417	1	-18	-19	84	3133
-2717	1	-18	0	47	8977
586	1	-18	-19	47	1700
-32079	-18	-18	-19	65	9977
26570	1	-18	-19	65	1040
-32767	1	1	-19	47	9731
32767	1	1	0	28	2586
-32767	-18	-18	-19	28	7035
32767	1	1	0	65	5678
-32767	1	-18	-19	28	4189
12757	-18	-18	0	47	8129
-12756	1	-18	0	28	2303
-18115	1	1	-19	47	9543
13814	1	1	-19	84	1247
-32767	1	1	0	65	10165
32767	1	1	-19	84	1436
-32767	-18	-18	0	47	8544
32767	1	1	-19	47	4094
-32767	1	-18	0	47	5527
26513	1	1	-19	47	7054
-25398	1	-18	-19	47	3133
-2754	-18	-18	-19	47	8940
642	1	-18	-19	47	1700
-32079	1	1	-19	47	9977
26400	1	-18	-19	9	1040
-32767	1	-18	0	47	9694
32767	1	-18	-19	47	2643
-32767	-18	-18	-19	28	7017
32767	-18	-18	0	28	5659
-32767	1	1	-19	28	4113
12436	-18	1	0	47	8148
-12397	-18	-18	-19	47	2322
-18454	-18	-18	0	65	9581
13851	-18	-18	0	65	1247
-32767	-18	-18	-19	47	10146
32767	1	-18	-19	28	1474
-32767	1	-18	0	47	8506
32767	1	-18	-19	65	4094
-32767	-18	-18	-19	28	5471
26174	-18	-18	-19	47	7111
-25172	1	-18	0	47	3114
-3094	1	-18	-19	47	8958
774	1	-18	0	9	1681
-32437	1	-18	0	47	9977
26702	1	-18	-19	47	1097
-32767	-18	1	0	47	9675
32767	1	-18	0	28	2586
-32767	1	-18	-19	84	6979
32767	1	-37	0	47	5753
-32767	-18	-18	-19	47	4113
12078	1	-18	-19	65	8185
-12208	1	-18	-19	65	2284
-18737	-18	-18	-19	47	9562
14191	1	-18	-19	65	1247
-32767	1	-37	-19	65	10146
32767	1	-18	-19	47	1492
-32767	-18	-18	-19	47	8544
32767	1	-18	-19	47	4189
-32767	1	-18	-19	65	5433
26098	1	-18	-19	65	7035
-24870	1	-18	-19	47	3057
-3453	-18	1	0	28	8958
1039	1	-18	-19	28	1681
-32550	-18	1	-19	28	9995
26872	-18	-18	0	47	1059
-32767	1	-18	-19	47	9675
32767	-18	-18	-19	47	2661
-32767	-18	-18	-19	47	6960
32767	-18	-18	-19	9	5735
-32767	1	-18	-19	28	4151
12096	-18	-18	-19	28	8204
-12189	-18	-37	-19	28	2284
-18775	-18	-18	0	28	9581
14021	1	-18	0	47	1210
-32767	-18	-18	-19	28	10146
32767	-18	-18	-19	28	1455
-32767	1	-18	-19	65	8487
32767	-18	1	-19	28	4132
-32767	1	-18	-19	47	5471
25947	1	-18	-19	47	7092
-24946	1	-18	0	65	3057
-3226	1	-18	0	28	8958
944	-18	-18	0	47	1681
-32437	-18	-18	-19	28	10014
26702	1	-18	0	28	1059
-32767	1	-18	-19	47	9637
32767	1	-18	-19	47	2605
-32767	1	-18	0	28	7054
32767	-18	1	-19	47	5791
-32767	1	-18	-19	65	4113
12229	-18	-18	-19	65	8167
-12246	-18	-18	-19	47	2303
-18775	-18	-18	-19	47	9599
14134	1	1	0	47	1229
-32767	1	-18	-19	28	10146
32767	1	-18	-19	47	1530
-32767	-18	-18	-19	28	8544
32767	1	1	-19	47	4113
-32767	1	-18	0	65	5414
26136	-18	-18	-19	28	7092
-24908	1	-18	-19	28	3133
-3226	1	1	-19	47	8977
963	1	1	-19	9	1681
-32399	1	-37	0	65	9995
26928	1	-18	-19	47	1059
-32767	-18	-18	0	65	9694
32767	1	-18	-19	47	2586
-32767	-18	-18	0	47	6998
32767	-18	1	0	28	5772
-32767	1	1	-19	65	4170
12342	-18	1	-19	47	8185
-12303	1	1	0	84	2265
-18605	-18	-18	-19	28	9562
13927	1	-18	0	47	1266
-32767	-18	-18	0	47	10165
32767	-18	1	-19	28	1436
-32767	1	-18	-19	28	8487
32767	-18	-18	-19	28	4151
-32767	-18	-18	-19	47	5471
26174	-18	-18	0	47	7092
-25210	-18	-18	-19	84	3095
-3094	-18	-18	-19	28	8977
718	1	-18	0	47	1700
-32380	-18	-18	0	65	9977
26834	1	-18	0	47	1040
-32767	1	-18	0	28	9675
32767	-18	-18	0	28	2605
-32767	-18	1	0	47	7035
32767	-18	-18	0	47	5640
-32767	-18	1	0	28	4075
12361	1	1	0	65	8167
-12378	20	-18	-19	28	2322
-18473	-18	-18	-19	65	9562
13946	1	-18	-19	47	1229
-32767	-18	-18	0	47	10165
32767	-18	-18	-19	28	1511
-32767	1	-18	0	28	8525
32767	-18	-18	-19	47	4094
-32767	1	-18	0	28	5452
26362	1	1	-19	47	7054
-25285	1	-18	-19	47	3114
-2811	-18	-18	-19	47	8921
623	1	-18	-19	47	1662
-32097	-18	-18	-19	65	9995
26494	1	-18	0	65	1059
-32767	-18	-18	-19	47	9656
32767	1	-18	-19	47	2586
-32767	-18	-18	-19	47	7073
32767	-18	-18	-19	47	5716
-32767	1	-18	-19	28	4113
12606	-18	-18	-19	47	8091
-12472	1	-18	0	65	2303
-18303	-18	-18	0	47	9599
13700	-18	-18	0	28	1229
-32767	1	-18	-19	47	10109
32767	1	-18	0	65	1455
-32767	1	-18	-19	28	8563
32767	1	-18	-19	9	4151
-32767	1	-18	-19	28	5489
26343	-18	-18	-19	28	7073
-25455	1	-18	-19	47	3133
-2717	1	-18	-19	47	8958
642	1	1	0	47	1700
-32116	1	1	-19	47	9977
26532	1	1	-19	47	1078
-32767	-18	-18	0	65	9713
32767	-18	-18	-19	28	2548
-32767	-18	1	-19	47	6979
32767	-18	-18	0	28	5678
-32767	-18	1	-19	28	4170
12474	-18	1	-19	47	8167
-12472	1	-18	-19	47	2303
-18266	1	-18	0	47	9543
13870	-18	-18	-19	28	1247
-32767	-18	1	-19	47	10109
32767	1	-18	-19	28	1455
-32767	1	-18	-19	47	8544
32767	1	-18	-19	47	4151
-32767	1	-18	0	47	5546
26532	-18	-18	0	47	7073
-25417	-18	-18	0	28	3076
-2660	-18	-18	0	65	8977
491	1	-18	18	28	1719
-31984	-18	-18	-19	47	9977
26457	1	1	0	47	1040
-32767	1	1	0	47	9713
32767	1	-18	-19	47	2605
-32767	1	-18	-19	47	7073
32767	-18	-37	-19	47	5678
-32767	1	-18	0	47	4170
12832	-18	-18	-19	84	8148
-12737	-18	-18	-19	47	2341
-18096	-18	1	-19	47	9524
13568	1	-18	-19	47	1229
-32767	-18	-18	-19	28	10127
32767	-18	-18	0	47	1455
-32767	-18	-18	0	9	8563
32767	1	1	0	65	3962
-32767	-18	-18	-19	28	5489
26532	1	-18	0	28	7054
-25361	1	-18	-19	28	3152
-2773	1	-18	-19	47	8921
661	-18	-18	0	28	1662
-32041	-18	-18	-19	47	9995
26513	1	1	0	47	1059
-32767	20	-18	-19	47	9675
32767	-18	-18	0	9	2492
-32767	1	-18	0	65	7017
32767	1	-18	-19	65	5697
-32767	1	-18	0	47	4170
12436	1	-18	0	47	8129
-12548	1	-37	-19	47	2284
-18341	-18	-18	-19	47	9524
13889	-18	-18	-19	28	1229
-32767	-18	-18	-19	28	10127
32767	1	-18	0	28	1436
-32767	1	1	-19	47	8563
32767	1	-18	-19	47	4189
-32767	1	-18	0	9	5452
26287	-18	-18	-19	65	7054
-25059	-18	-18	0	9	3076
-3094	-18	-18	-19	28	8996
963	1	-18	-19	47	1700
-32343	-18	-18	-19	9	9977
26702	1	-18	-19	84	1021
-32767	1	-18	0	47	9694
32767	1	-18	0	28	2661
-32767	-18	1	-19	47	6998
32767	-18	-18	-19	65	5678
-32767	-18	-18	-19	65	4151
12361	1	-18	-19	65	8167
-12189	1	-18	0	47	2265
-18624	1	1	0	65	9562
14040	-18	1	-19	47	1229
-32767	1	1	-19	47	10165
32767	-18	-18	0	47	1455
-32767	1	-18	-19	47	8487
32767	1	1	-19	65	4151
-32767	-18	-18	-19	65	5508
26098	-18	-18	0	47	7130
-25002	1	-18	-19	28	3095
-3151	1	-18	-19	47	8921
1001	1	-18	0	28	1700
-32380	1	1	0	65	9977
26664	1	1	-19	28	1078
-32767	-18	1	-19	47	9618
32767	1	-18	0	28	2586
-32767	1	-18	0	28	6998
32767	-18	1	-19	47	5735
-32767	1	-18	-19	65	4113
12323	-18	1	0	47	8129
-12359	1	1	0	47	2284
-18568	-18	-18	-19	28	9562
14059	1	1	-19	28	1266
-32767	1	-18	-19	47	10146
32767	-18	1	-19	28	1492
-32767	1	1	-19	28	8563
32767	1	1	0	47	4170
-32767	1	-18	-19	47	5452
26438	-18	-18	0	65	7073
-25191	1	-18	-19	47	3114
-2886	1	-18	0	28	8977
737	-18	-18	0	28	1719
-32116	-18	-18	0	47	9995
26608	1	1	0	65	1059
-32767	1	-18	0	28	9713
32767	-18	-18	0	65	2511
-32767	1	-18	0	9	6998
32767	-18	1	-19	9	5697
-32767	1	-18	0	65	4226
12738	1	1	0	28	8129
-12812	1	-18	0	47	2303
-18001	1	-18	0	28	9524
13493	1	1	-19	28	1247
-32767	-18	-18	-19	28	10127
32767	1	-18	0	47	1398
-32767	1	-18	-19	47	8581
32767	-18	-18	0	47	4132
-32767	1	-18	0	28	5527
26759	1	1	-19	65	6998
-25795	1	-18	-19	28	3095
-2320	-18	-18	0	28	8958
246	1	-18	-19	28	1738
-31795	-18	-18	0	65	9958
26136	1	-18	-19	47	1059
-32767	1	-18	0	65	9675
32767	1	-18	0	28	2511
-32767	1	-18	-19	47	7035
32767	-18	1	-19	28	5584
-32767	1	1	-19	84	4189
13191	-18	-18	0	28	8129
-13378	1	1	0	9	2341
-17586	-18	-18	0	47	9524
13210	1	-18	0	65	1247
-32767	1	-18	0	28	10127
32767	1	-18	0	28	1492
-32767	1	1	0	28	8600
32767	-18	1	-19	47	3981
-32767	1	1	-19	47	5565
27079	-18	-18	-19	28	6979
-25870	1	1	0	65	3152
-1924	1	1	0	47	8902
-207	20	1	-19	47	1738
-31286	-18	-18	0	65	9958
25607	1	-18	0	47	1097
-32767	1	1	0	47	9694
32767	1	-18	0	47	2511
-32767	-18	1	-19	47	7167
32767	-18	-18	0	28	5621
-32767	1	1	0	84	4245
13398	1	-18	-19	47	8072
-13171	1	1	-19	28	2322
-17530	1	-18	-19	65	9543
13097	1	-18	-19	28	1266
-32767	1	-18	0	47	10127
32767	1	-18	-19	65	1398
-32767	-18	-18	-19	65	8619
32767	1	-18	-19	47	4038
-32767	1	1	-19	47	5527
27023	-18	-18	-19	47	6979
-26059	1	-18	-19	47	3170
-1962	-18	-18	-19	65	8921
20	1	-18	0	47	1700
-31475	1	-18	-19	65	9920
25834	1	-18	0	47	1059
-32767	1	-18	-19	47	9750
32767	1	1	0	28	2511
-32767	1	-18	-19	28	7054
32767	1	-18	0	28	5621
-32767	1	-18	-19	47	4189
13078	1	-18	-19	47	8129
-13133	1	-18	-19	9	2303
-17737	-18	-18	-19	28	9524
13398	1	-18	0	65	1229
-32767	-18	-18	-19	47	10127
32767	1	-18	-19	47	1398
-32767	1	1	-19	47	8563
32767	-18	-18	-19	9	4075
-32767	1	1	-19	65	5565
26740	1	1	-19	47	7017
-25682	1	-37	-19	47	3114
-2566	-18	-18	0	47	8940
472	1	-18	0	47	1738
-31928	-18	-18	-19	47	10014
26174	1	-18	0	28	1021
-32767	1	-37	0	28	9656
32767	1	-18	0	47	2624
-32767	1	1	0	65	7054
32767	1	-18	-19	47	5659
-32767	1	-18	0	28	4151
12719	-18	-18	-19	65	8148
-12642	1	-18	0	47	2322
-18171	1	-18	0	28	9562
13719	1	-18	0	47	1229
-32767	1	-18	-19	28	10109
32767	1	-18	0	47	1436
-32767	1	-18	0	47	8581
32767	1	1	-19	47	4113
-32767	1	-18	0	28	5452
26343	1	-18	0	65	7111
-25398	1	-18	0	47	3133
-2641	-18	-18	-19	47	8921
586	1	-18	0	65	1719
-32079	1	-18	-19	47	9995
26438	1	1	0	28	1059
-32767	1	-18	0	65	9675
32767	1	-18	-19	28	2454
-32767	1	-18	-19	28	7017
32767	1	1	0	47	5697
-32767	-18	-18	0	28	4170
12606	1	-18	-19	47	8110
-12642	1	1	0	65	2303
-18266	-18	-18	0	65	9562
13889	-18	-18	-19	47	1247
-32767	1	-18	-19	9	10127
32767	-18	-18	0	9	1455
-32767	1	-18	0	28	8600
32767	1	-37	0	47	4226
-32767	-18	-18	0	28	5508
26608	-18	1	-19	28	6979
-25474	-18	-18	0	28	3076
-2452	-18	-18	-19	84	8921
321	1	1	0	28	1719
-31833	-18	-18	-19	65	9958
26117	20	-18	0	28	1002
-32767	1	-18	-19	47	9750
32767	1	-18	0	28	2605
-32767	-18	1	-19	28	7054
32767	1	-18	-19	47	5621
-32767	-18	1	0	47	4245
13191	1	-18	0	28	8110
-13020	1	1	0	47	2341
-17699	1	1	0	28	9505
13266	1	-18	0	9	1229
-32767	1	-18	-19	28	10127
32767	1	1	0	28	1436
-32767	1	-18	0	47	8600
32767	1	-18	0	47	4000
-32767	1	-18	0	47	5603
27023	-18	-18	-19	28	7054
-26040	1	-18	0	28	3095
-2037	-18	-18	0	28	8864
-18	1	-18	0	47	1700
-31607	1	-18	0	47	9977
26023	-18	1	-19	28	1040
-32767	1	-18	0	47	9731
32767	1	-37	0	28	2511
-32767	1	-18	0	28	7149
32767	1	1	0	28	5603
-32767	1	-18	0	65	4207
13361	1	-18	0	28	8053
-13378	1	-18	0	28	2303
-17549	1	-18	-19	84	9524
13153	1	1	-19	47	1247
-32767	1	-18	-19	47	10146
32767	-18	-18	0	47	1455
-32767	1	-18	-19	28	8619
32767	1	-18	0	47	4057
-32767	1	-18	0	28	5508
27042	-18	-18	0	47	6979
-25908	-18	-18	-19	28	3189
-2113	-18	-18	0	47	8940
20	1	1	0	28	1738
-31550	-18	1	-19	47	9958
25909	1	-18	0	47	1059
-32767	1	-18	0	65	9731
32767	1	-18	-19	9	2548
-32767	1	1	0	47	7073
32767	-18	1	-19	47	5659
-32767	1	-18	-19	47	4226
13097	1	-18	-19	47	8129
-13076	1	1	-19	65	2303
-17869	1	1	0	28	9543
13266	1	1	-19	28	1266
-32767	1	-18	0	65	10127
32767	1	-18	-19	65	1360
-32767	-18	-18	-19	28	8581
32767	-18	-18	-19	28	4057
-32767	1	-18	0	28	5546
26853	1	-18	-19	47	7017
-25814	1	1	0	47	3152
-2358	1	1	-19	47	8883
133	1	-18	0	28	1756
