noise_1_channel,noise_2_channel,noise_3_channel,noise_4_channel,amp_channel,trig_channel
32767,1,1,-19,28,1247
-32767,-18,1,-19,28,8789
32767,-18,1,0,28,3943
-32767,1,1,-19,9,5546
29363,1,1,-19,28,6979
-29588,-18,-18,-19,28,3020
831,-18,1,0,47,8958
-3075,1,-18,0,47,1662
-29248,-18,-18,0,47,9995
23607,-18,19,-19,28,927
-32767,1,-18,0,28,9863
32767,1,1,-19,28,2322
-32767,-18,-18,-19,65,7186
32767,-18,1,-19,28,5527
-32767,-18,1,-19,47,4151
16078,-18,1,0,9,8148
-16511,1,1,-19,65,2247
-14831,1,1,-19,9,9562
10492,1,1,-19,9,1153
-32767,-18,1,-19,28,10184
32767,1,1,-19,47,1266
-32767,1,1,-19,47,8789
32767,1,1,-19,9,3868
-32767,-18,-18,-19,28,5565
29325,1,-18,-19,28,7054
-29569,-18,1,0,9,3057
812,-18,1,-19,28,8940
-3151,-18,1,-19,28,1681
-29191,-18,-18,0,28,10014
23532,1,-18,-19,47,946
-32767,-18,-18,-19,47,9845
32767,-18,-18,-19,9,2284
-32767,1,1,-19,28,7224
32767,-18,-18,0,28,5640
-32767,-18,1,-19,9,4189
16040,1,-18,-19,28,8129
-16492,-18,-18,-19,28,2265
-15058,-18,-18,-19,9,9562
10549,-18,-18,-19,28,1191
-32767,-18,1,-19,47,10184
32767,-18,1,0,-10,1304
-32767,1,-18,0,-10,8789
32767,-18,-18,-19,9,3943
-32767,-18,1,-19,28,5508
29212,-18,1,-19,28,7035
-29267,-18,-18,-19,9,3057
510,-18,1,-19,9,9015
-2698,-18,1,0,9,1662
-29607,-18,1,-19,-10,9977
23947,-18,-18,-19,28,965
-32767,-18,-18,-19,9,9845
32767,1,-18,0,9,2303
-32767,-18,1,-19,28,7130
32767,-18,1,-19,9,5565
-32767,-18,-18,0,9,4151
15682,-18,1,-19,28,8167
-16133,1,-18,-19,28,2190
-15341,-18,-18,-19,65,9581
10738,-18,1,-19,9,1172
-32767,1,1,-19,28,10203
32767,1,1,-19,28,1229
-32767,1,-18,-19,9,8695
32767,-18,1,0,47,3943
-32767,-18,1,-19,28,5546
29061,1,1,-19,28,7073
-28908,1,1,-19,9,3001
227,-18,1,-19,28,8996
-2603,1,-18,-19,28,1624
-29814,-18,1,-19,47,9995
23966,1,-18,-19,47,927
-32767,-18,-18,-19,28,9807
32767,1,1,-19,28,2397
-32767,-18,1,-19,28,7186
32767,-18,-18,-19,28,5527
-32767,-18,1,-19,28,4075
15569,-18,-18,-19,9,8167
-16171,1,-18,-19,-10,2247
-15303,-18,-18,-19,47,9581
10832,-18,1,-19,28,1153
-32767,1,1,-19,47,10203
32767,-18,1,-19,28,1304
-32767,-18,1,0,28,8732
32767,-18,1,0,47,3868
-32767,-18,1,-19,47,5527
29306,-18,1,0,28,7092
-29474,-18,1,-19,47,3038
605,1,1,-19,28,8977
-2924,1,1,-19,28,1624
-29323,-18,1,-19,28,9977
23683,1,1,-19,28,927
-32767,1,1,0,28,9845
32767,-18,1,-19,28,2322
-32767,-18,1,-19,9,7205
32767,-18,1,0,47,5546
-32767,-18,-18,-19,9,4151
16059,-18,1,-19,28,8091
-16831,-18,1,-19,9,2247
-14793,-18,1,-19,9,9618
10342,-18,1,-19,9,1191
-32767,-18,-18,-19,9,10184
32767,-18,1,0,47,1229
-32767,-18,1,-19,28,8789
32767,-18,-18,-19,28,3925
-32767,-18,-18,-19,65,5565
29514,-18,-18,-19,9,6941
-29474,-18,1,-19,47,3057
869,-18,1,-19,28,8940
-3188,-18,1,-19,47,1643
-29210,-18,-18,-19,9,9995
23437,-18,1,-19,28,946
-32767,-18,-18,-19,47,9863
32767,-18,-18,-19,9,2303
-32767,-18,1,-19,9,7149
32767,-37,1,-19,47,5527
-32767,-18,1,0,28,4151
16116,-18,1,-19,65,8204
-16530,-18,-18,-19,28,2247
-14869,-18,-18,0,47,9543
10511,-18,1,-19,28,1172
-32767,-18,1,-19,47,10203
32767,-18,1,-19,47,1285
-32767,-18,1,-19,47,8751
32767,-18,1,-19,47,3906
-32767,-18,1,-19,28,5584
29400,-37,-18,-19,47,7035
-29437,1,-18,-19,28,3020
680,-18,-18,-19,28,8940
-3075,-18,1,-19,9,1624
-29305,1,-18,-19,65,9958
23607,-18,-18,-19,9,908
-32767,-18,1,-19,9,9826
32767,1,-18,0,47,2284
-32767,-18,1,-19,9,7243
32767,-18,1,-19,47,5527
-32767,1,-18,-19,-10,4132
16135,-18,1,-19,9,8091
-16794,1,1,-19,47,2265
-14756,-18,-18,0,9,9562
10172,-18,-18,0,9,1191
-32767,-18,1,0,9,10203
32767,-18,-18,-19,47,1266
-32767,1,1,-19,47,8770
32767,-18,-18,-19,47,3774
-32767,-18,-18,-19,9,5565
29589,-18,1,-19,9,6979
-29720,1,1,0,9,3095
925,1,1,-19,9,8958
-3320,-18,-18,-19,47,1643
-29059,-18,-18,0,28,9958
23343,-18,-18,-19,28,965
-32767,-18,1,-19,47,9882
32767,-18,-18,-38,28,2228
-32767,-18,1,-19,28,7243
32767,-18,1,-19,28,5621
-32767,-18,1,-19,28,4189
16267,-18,-18,-19,28,8129
-16794,-18,-18,0,9,2247
-14567,-18,-18,-19,28,9543
9945,-18,1,-19,47,1191
-32767,1,1,-19,28,10222
32767,-18,1,-19,47,1229
-32767,-18,1,-19,47,8808
32767,-18,1,0,28,3868
-32767,-18,-18,-19,9,5565
29683,-18,-18,0,9,6960
-29776,-18,-18,0,9,3038
1133,-18,1,-19,9,8958
-3207,-18,-18,-19,28,1643
-28984,-18,-18,-19,47,9920
23268,-18,-18,-19,28,927
-32767,-18,-18,-19,9,9920
32767,-18,-18,0,47,2341
-32767,1,1,-19,47,7243
32767,-18,1,-19,28,5395
-32767,1,-18,0,47,4170
16380,-18,-18,-19,47,8110
-16888,-18,-18,-19,9,2265
-14699,-18,1,-19,28,9543
9794,-18,1,-19,28,1172
-32767,1,1,-19,9,10165
32767,1,1,-19,9,1247
-32767,-18,-18,-19,28,8770
32767,-18,-18,0,28,3868
-32767,-18,1,0,47,5603
29570,-18,1,0,47,7054
-29720,-18,-18,0,28,3095
963,-18,-18,0,47,8921
-3207,1,-18,0,28,1662
-29059,-18,-18,0,9,10014
23381,-18,-18,0,28,965
-32767,-18,1,-19,9,9863
32767,1,1,-19,47,2284
-32767,-18,1,-19,47,7243
32767,-18,-18,-19,28,5546
-32767,1,-18,0,-10,4132
16172,-18,-18,-19,28,8148
-16794,-18,1,0,28,2247
-14926,-18,-18,0,28,9599
10266,-18,1,-19,9,1191
-32767,-18,1,0,28,10184
32767,1,1,0,47,1266
-32767,-18,-18,0,9,8808
32767,-18,1,0,28,3906
-32767,-18,-18,0,47,5546
29419,-18,-18,0,47,6998
-29701,-18,-18,0,28,3076
850,-37,-18,-19,28,8958
-3000,-18,1,0,28,1662
-29286,-18,1,0,28,9995
23532,-18,1,-19,28,927
-32767,-18,-18,0,28,9863
32767,-18,19,0,9,2228
-32767,-18,1,-19,28,7186
32767,1,1,0,47,5508
-32767,-18,-18,0,28,4207
16097,-18,1,0,9,8148
-16643,1,-18,0,47,2228
-14888,-18,-18,0,47,9562
10474,1,-18,0,65,1210
-32767,-18,-18,0,47,10184
32767,-18,-18,0,28,1210
-32767,1,1,0,28,8770
32767,-18,1,0,28,3943
-32767,1,-18,0,28,5584
29400,-18,1,-19,47,6979
-29437,-18,-18,-19,28,3020
642,-37,-18,0,28,8977
-3037,-18,-18,0,9,1681
-29399,-18,-18,-19,28,10014
23513,-18,-18,0,28,946
-32767,-18,1,-19,28,9845
32767,1,1,0,-10,2303
-32767,-18,-18,-19,28,7186
32767,-18,-37,-19,28,5546
-32767,-18,1,-19,47,4113
15889,-18,-18,-19,28,8185
-16662,-18,-18,-19,9,2265
-14982,-18,-18,-19,9,9599
10398,-18,-18,-19,47,1172
-32767,-18,1,-19,28,10222
32767,-18,-18,-19,9,1266
-32767,-18,-18,0,9,8770
32767,1,1,-19,-10,3830
-32767,-18,-18,0,28,5508
29363,-18,-18,-19,28,7017
-29625,-18,1,-19,28,3076
699,-18,1,0,9,8958
-3113,-18,1,0,28,1662
-29474,-18,-18,-19,47,10014
23588,-18,-18,-19,9,983
-32767,-18,-18,-19,47,9845
32767,-18,-18,0,9,2303
-32767,-18,-18,0,9,7243
32767,-18,1,0,28,5640
-32767,-18,1,-19,9,4189
15908,-18,-18,-19,9,8129
-16586,1,1,0,28,2247
-15039,-18,-18,-19,47,9581
10492,-18,-18,-19,28,1210
-32767,-18,1,-19,28,10184
32767,1,1,-19,28,1247
-32767,1,1,-19,47,8845
32767,-18,-18,-19,9,3906
-32767,1,1,-19,28,5546
29438,1,-18,-19,28,6979
-29607,1,-18,0,28,3057
774,-18,1,-19,28,8977
-3283,-18,-18,-19,47,1662
-29286,-18,-18,-19,47,9977
23324,-18,-18,-19,28,927
-32767,-18,-18,-19,28,9901
32767,-18,1,-19,47,2303
-32767,1,1,-19,28,7205
32767,1,1,-19,65,5508
-32767,-18,-18,0,47,4170
16229,-18,1,-19,28,8148
-16888,-18,1,-19,47,2247
-14775,-18,1,0,28,9543
10134,-18,-18,0,28,1191
-32767,-18,1,-19,28,10203
32767,1,1,-19,28,1229
-32767,-18,1,-19,65,8826
32767,-18,-18,-19,9,3849
-32767,-18,1,0,28,5621
29570,-18,-18,-19,28,7035
-29946,1,1,-19,9,3057
1020,-18,19,0,47,8940
-3509,1,-18,0,9,1624
-28908,-18,1,0,28,9977
23098,-18,-18,0,65,946
-32767,-18,-18,-19,28,9863
32767,-18,-18,0,9,2322
-32767,-18,1,-19,47,7337
32767,-18,-18,-19,9,5452
-32767,1,-18,-19,28,4151
16380,1,-18,-19,28,8072
-17020,1,1,0,28,2265
-14473,-18,-18,0,9,9562
9907,1,-18,-19,28,1191
-32767,1,1,-19,28,10184
32767,-18,-18,-19,28,1247
-32767,-18,1,0,28,8845
32767,-18,1,-19,9,3830
-32767,-18,1,-19,47,5603
29815,-18,19,-19,28,6979
-30097,-18,-18,-19,9,3114
1397,-18,1,-19,9,8921
-3736,1,1,-19,9,1681
-28776,-18,-18,-19,28,9939
22796,1,1,-19,47,965
-32767,-18,-18,-19,9,9882
32767,1,1,0,-10,2152
-32767,-18,1,0,9,7262
32767,-18,-18,-19,47,5452
-32767,-18,1,-19,47,4207
16814,-18,1,-19,28,8091
-17398,-18,1,-19,28,2303
-14058,-18,1,0,28,9543
9455,1,-18,-19,28,1229
-32767,-18,1,-19,28,10184
32767,-18,1,0,28,1210
-32767,-18,1,-19,9,8902
32767,-18,1,-19,28,3849
-32767,-18,1,-19,9,5640
29966,-18,1,0,47,6885
-30361,-18,1,-19,28,3133
1737,-18,-18,-19,28,8940
-3924,-18,-18,-19,28,1719
-28474,-18,-18,-19,28,9939
23041,-18,-18,0,28,927
-32767,-18,-18,0,28,9882
32767,1,19,0,28,2284
-32767,-18,-18,-19,9,7243
32767,-18,1,0,9,5452
-32767,1,1,0,28,4226
16738,-18,-18,0,28,8110
-17115,-18,-18,-19,9,2303
-14209,1,1,0,28,9505
9813,1,1,-19,28,1191
-32767,-18,-18,-19,28,10203
32767,-18,1,-19,47,1247
-32767,-18,-18,-19,9,8826
32767,-18,1,0,28,3774
-32767,-18,-18,-19,28,5659
29853,-18,1,-19,28,6979
-29890,-18,1,-19,9,3095
1322,-18,1,0,-10,8902
-3698,-18,1,0,9,1662
-28776,-18,-18,0,28,10014
23060,1,1,-19,47,965
-32767,-18,-18,-19,47,9863
32767,-18,1,-19,9,2228
-32767,-18,1,-19,47,7280
32767,-18,1,-19,9,5546
-32767,-18,1,-19,9,4189
16644,-18,-18,0,-10,8072
-17096,-18,-18,-19,47,2284
-14303,-18,19,-19,-10,9543
9700,-18,1,0,47,1210
-32767,-18,1,-19,47,10203
32767,-18,1,-19,9,1266
-32767,-18,1,-19,28,8845
32767,-18,1,0,9,3811
-32767,-18,1,0,47,5584
29721,-18,-18,-19,-10,6941
-30022,-18,-18,-19,47,3114
1303,-18,1,0,28,8977
-3434,-18,1,0,9,1662
-28833,-18,1,0,28,9958
23098,1,1,0,47,946
-32767,-18,-18,0,28,9920
32767,-18,1,0,28,2265
-32767,-18,-18,0,9,7262
32767,1,1,0,28,5471
-32767,1,1,-19,28,4207
16701,-18,1,-19,28,8091
-17058,-18,-18,0,28,2265
-14246,1,1,-19,47,9562
9851,-18,-18,0,9,1191
-32767,-18,1,0,9,10203
32767,-18,1,-19,28,1191
-32767,-18,1,0,9,8770
32767,-18,1,-19,-10,3830
-32767,1,1,0,28,5659
29966,-18,1,0,9,6922
-30003,1,1,-19,9,3095
1567,-18,1,-19,28,8940
-3660,-18,1,-19,9,1662
-28625,-18,-18,-19,28,9958
22909,-18,1,-19,9,946
-32767,-18,1,-19,47,9901
32767,1,-18,0,9,2284
-32767,-18,1,0,28,7280
32767,-18,1,0,28,5414
-32767,-18,-18,0,9,4189
16738,1,1,-19,9,8110
-17228,1,-18,-19,65,2322
-14227,-18,1,0,9,9543
9775,-18,1,0,9,1191
-32767,-18,-18,-19,28,10184
32767,1,1,-19,9,1210
-32767,-18,1,0,28,8826
32767,-18,1,0,28,3755
-32767,1,-18,0,28,5603
30023,-18,-18,-19,47,7035
-30267,1,-18,0,47,3076
1416,-18,-18,0,9,8958
-3736,-18,1,0,9,1662
-28682,1,-18,0,28,9977
22815,-18,-18,0,-29,965
-32767,-18,1,0,28,9882
32767,-18,-18,-19,-10,2265
-32767,-18,1,-19,28,7318
32767,-18,1,0,9,5508
-32767,-18,-18,0,9,4207
16757,-18,1,0,28,8053
-17133,-18,1,-19,9,2265
-14171,-18,1,0,28,9599
9643,-18,-18,-19,28,1229
-32767,-18,1,-19,9,10184
32767,1,1,-19,9,1210
-32767,-18,1,-19,9,8864
32767,-18,1,0,9,3830
-32767,-18,-18,0,9,5621
30004,1,1,-19,28,6885
-30097,-18,-18,-19,28,3095
1529,-18,-18,0,47,8921
-3887,-18,1,0,28,1681
-28682,-18,1,-19,47,9958
22871,-18,1,-19,28,927
-32767,-18,-18,-19,28,9882
32767,-18,1,0,28,2209
-32767,-18,-18,-19,9,7262
32767,-18,1,-19,28,5471
-32767,-18,1,-19,28,4226
16795,-18,-18,0,65,8148
-17247,-18,-18,-19,9,2284
-14227,-18,1,0,9,9524
9719,-18,-18,0,-29,1210
-32767,-18,1,-19,9,10240
32767,-18,1,-19,9,1229
-32767,1,-18,-19,47,8845
32767,-18,1,-19,28,3830
-32767,-18,-18,0,28,5678
30023,-18,1,-19,28,6922
-30248,-18,-18,-19,47,3095
1642,1,1,0,28,8921
-3717,-18,1,0,28,1681
-28550,-18,-18,-19,28,9995
22984,-18,1,-19,9,946
-32767,1,-18,-19,47,9882
32767,-18,1,0,47,2265
-32767,-18,1,0,28,7337
32767,-18,-18,0,9,5471
-32767,-18,-18,0,28,4245
16852,-18,-18,0,9,8091
-17152,1,1,0,9,2303
-14190,-18,-18,0,28,9562
9757,-18,1,0,9,1172
-32767,-18,-18,-19,28,10184
32767,-18,1,-19,9,1247
-32767,1,1,0,9,8845
32767,-18,1,-19,28,3774
-32767,-18,1,-19,28,5603
29929,1,-18,-19,47,6922
-30003,1,-18,-19,28,3095
1378,-18,-18,-19,47,8958
-3604,-18,-18,-19,28,1681
-28795,1,1,-19,47,9958
22966,-18,1,-19,28,983
-32767,-18,-18,-19,47,9901
32767,-18,-18,-19,47,2209
-32767,-18,-18,-19,28,7243
32767,-18,-18,-19,28,5546
-32767,1,-18,-19,28,4226
16720,1,-18,-19,9,8072
-17133,-18,1,-19,28,2284
-14303,1,-18,-19,28,9543
9794,1,1,0,9,1191
-32767,1,-18,-19,28,10203
32767,-18,-18,-19,28,1210
-32767,-18,1,-19,28,8845
32767,1,1,-19,-10,3811
-32767,-18,-18,0,9,5603
29891,-18,1,-19,47,6922
-30192,-18,-18,-19,28,3076
1491,1,1,-19,47,8977
-3585,1,-18,0,28,1700
-28720,-18,1,-19,28,9958
23230,-18,1,-19,9,908
-32767,-18,-18,0,28,9901
32767,-18,-18,-19,28,2284
-32767,-18,-18,-19,47,7280
32767,-18,1,0,47,5376
-32767,-18,-18,-19,65,4189
16814,-18,-18,-19,9,8129
-17096,-18,1,-19,9,2265
-14246,-18,1,-19,47,9543
9851,1,-18,0,47,1172
-32767,-18,-18,0,28,10184
32767,-18,-18,0,28,1229
-32767,1,-18,0,47,8789
32767,-18,-18,-19,9,3755
-32767,1,-18,0,28,5640
30042,-18,1,-19,28,6979
-30135,-18,1,0,28,3095
1548,-18,-18,-19,47,8864
-3792,1,-18,-19,9,1662
-28588,-18,-18,0,9,9995
22739,1,1,0,9,946
-32767,-18,1,-19,28,9882
32767,1,1,-19,-10,2228
-32767,1,-18,0,47,7318
32767,-18,-18,0,28,5489
-32767,1,-18,-19,9,4170
16871,-18,1,-19,47,8053
-17190,-18,-18,0,28,2284
-14058,-18,1,0,28,9599
9624,-18,1,0,47,1210
-32767,-18,1,0,28,10165
32767,1,-18,-19,65,1191
-32767,-18,-18,0,47,8902
32767,-18,-18,0,9,3811
-32767,-18,-18,0,28,5603
30136,-18,-18,0,47,6922
-30305,-18,-18,-19,28,3133
1756,-18,1,-19,47,8940
-3773,-18,1,0,28,1681
-28474,-18,1,-19,28,9958
22852,-18,-18,-19,28,946
-32767,-18,1,-19,9,9901
32767,1,1,-19,47,2190
-32767,-18,1,0,47,7280
32767,-18,1,-19,28,5395
-32767,-18,1,0,47,4245
16908,-18,1,-19,47,8110
-17416,-18,-18,-19,28,2284
-13982,-18,-18,0,47,9505
9757,1,1,-19,28,1210
-32767,-18,1,-19,9,10203
32767,-18,1,0,47,1172
-32767,-18,-18,-19,65,8864
32767,-18,1,-19,47,3793
-32767,-18,1,0,9,5697
30155,-37,-18,0,28,6885
-30380,-18,1,-19,28,3114
1774,-18,1,-19,9,8902
-4019,-18,1,-19,28,1700
-28380,-18,1,0,47,9958
22513,-18,-18,0,9,927
-32767,-18,1,-19,-10,9901
32767,-18,-18,0,28,2228
-32767,1,1,0,9,7299
32767,1,1,0,9,5414
-32767,-18,-18,0,9,4226
17172,-18,-18,0,9,8110
-17473,-18,-18,0,9,2341
-13793,-18,1,0,47,9562
9266,-18,1,-19,28,1229
-32767,1,-18,-19,9,10203
32767,1,1,0,9,1247
-32767,1,1,-19,9,8902
32767,1,-18,-19,28,3698
-32767,1,-18,0,9,5659
30193,-18,-18,-19,9,6903
-30493,-18,-18,0,47,3170
1850,1,-18,-19,9,8883
-3849,1,1,0,9,1662
-28455,-18,1,-19,28,9977
22645,1,1,-19,9,927
-32767,-18,-18,0,9,9882
32767,-18,-18,0,28,2190
-32767,1,-18,-19,47,7318
32767,-18,1,0,47,5452
-32767,1,-18,0,28,4245
17305,-18,-18,0,47,8016
-17662,-18,-18,0,47,2322
-13737,-18,-18,-19,9,9524
9190,1,-18,0,28,1266
-32767,-18,-18,0,65,10184
32767,-18,-18,-19,9,1172
-32767,-18,1,0,47,8902
32767,1,-18,0,65,3736
-32767,-18,1,0,9,5640
30382,-18,-18,0,28,6828
-30626,-18,-18,-19,47,3133
2152,-18,1,0,28,8902
-4264,-18,-18,0,9,1700
-28059,-18,1,0,47,9958
22249,-18,-18,-19,28,927
-32767,-18,-18,-19,28,9958
32767,-18,-18,-19,9,2190
-32767,1,1,-19,47,7375
32767,-18,1,-19,28,5357
-32767,-18,-18,-19,28,4283
17531,-18,-18,-19,-10,8035
-17945,1,-18,-19,9,2322
-13397,-18,1,0,9,9505
8945,1,1,0,9,1229
-32767,-18,-18,0,-10,10203
32767,-18,-18,0,28,1172
-32767,-18,1,-19,9,8921
32767,-18,-18,0,47,3698
-32767,-18,1,-19,9,5753
30419,-37,1,0,9,6941
-30852,-18,1,-19,28,3152
2378,-18,-18,0,9,8883
-4396,-18,-18,0,47,1700
-28021,-18,-37,0,47,9920
22418,1,-18,0,9,927
-32767,-18,-18,-19,28,9920
32767,-18,-18,0,9,2209
-32767,-18,-18,-19,9,7394
32767,-18,-18,0,47,5339
-32767,-18,1,0,47,4264
17474,-18,1,-19,47,8035
-18020,-18,1,-19,9,2322
-13416,1,-18,-19,47,9543
8983,1,-18,18,28,1247
-32767,-18,-18,-19,9,10184
32767,1,-18,-19,28,1191
-32767,-18,-18,0,-10,8883
32767,-18,-18,-19,28,3717
-32767,1,-18,0,9,5716
30476,1,1,0,28,6885
-30663,-18,1,-19,28,3170
2208,-18,-18,-19,28,8864
-4434,-18,-18,0,9,1700
-28097,1,1,-19,47,9958
22249,1,-18,-19,-10,983
-32767,-18,-18,-19,47,9901
32767,-18,-18,0,28,2115
-32767,1,-18,-19,47,7337
32767,1,-18,-19,28,5395
-32767,1,-18,0,9,4283
17342,-18,-18,-19,28,8035
-17832,-18,-18,-19,28,2322
-13624,-18,1,0,47,9524
9172,1,-18,-19,9,1229
-32767,-18,-18,-19,28,10184
32767,1,-18,-19,47,1172
-32767,-18,1,0,47,8921
32767,-18,-18,0,28,3793
-32767,-18,-18,-19,47,5716
30363,-18,1,-19,9,6866
-30871,1,1,-19,65,3133
2246,-18,-18,-19,47,8902
-4377,1,1,0,47,1719
-27927,-18,1,0,9,9977
22305,-18,1,-19,28,946
-32767,-18,1,-19,9,9901
32767,-18,1,0,47,2190
-32767,1,-18,-19,47,7375
32767,1,-18,-19,28,5282
-32767,-18,1,-19,9,4264
17493,-18,-18,-19,47,8053
-18001,-18,-18,0,28,2322
-13510,-18,1,-19,28,9505
8964,-18,1,0,28,1229
-32767,-18,1,-19,47,10203
32767,1,-18,0,47,1210
-32767,-18,-18,0,-10,8902
32767,-18,1,-19,9,3679
-32767,-18,1,-19,28,5735
30570,1,1,-19,28,6866
-30720,1,1,-19,28,3152
2303,-18,1,0,28,8883
-4472,-18,-18,-19,9,1681
-28021,-18,1,-19,9,9958
22192,1,1,-19,47,946
-32767,-18,-18,-19,9,9882
32767,-18,-18,-19,28,2115
-32767,-18,1,-19,28,7450
32767,-18,1,-19,28,5414
-32767,-18,1,-19,28,4245
17625,-18,-18,-19,28,8035
-18020,-18,1,0,47,2303
-13265,-18,1,0,28,9524
8870,1,1,-19,28,1247
-32767,-18,-18,-19,9,10184
32767,-18,1,-19,-10,1191
-32767,1,1,-19,9,8996
32767,-18,1,-19,9,3698
-32767,-18,1,-19,9,5716
30514,1,1,-19,9,6866
-31003,-18,-37,-19,9,3189
2416,-18,-18,-19,28,8921
-4604,-18,-18,0,9,1700
-27852,-18,1,-19,-10,9920
22249,-18,-18,-19,9,965
-32767,-18,1,-19,28,9939
32767,1,1,0,9,2152
-32767,-18,-18,-19,28,7375
32767,-18,-18,-19,-10,5357
-32767,-18,-18,-19,9,4302
17701,-18,1,0,65,8016
-18115,-18,-18,-19,47,2322
-13246,-18,-18,-19,28,9524
8964,1,19,-19,9,1229
-32767,-18,1,-19,9,10203
32767,-18,1,-19,9,1134
-32767,-18,-18,-19,9,8902
32767,-18,1,-19,-10,3717
-32767,-18,1,-19,9,5753
30646,-18,-18,-19,-10,6828
-30927,1,-18,-19,28,3170
2454,-18,-18,-19,28,8883
-4490,-18,-18,-19,-10,1700
-27870,-18,1,-19,28,9958
22135,1,1,0,28,965
-32767,-18,1,-19,28,9920
32767,-18,1,-19,9,2209
-32767,1,1,-19,9,7356
32767,-18,1,-19,28,5301
-32767,-18,1,-19,28,4226
17399,-18,1,-19,28,8053
-18058,1,-18,-19,28,2341
-13548,-18,1,0,28,9562
8945,1,1,-19,28,1229
-32767,-18,-18,-19,28,10203
32767,1,1,-19,9,1210
-32767,-18,1,-19,47,8921
32767,1,-18,-19,47,3698
-32767,-18,-18,-19,47,5697
30306,-18,1,0,9,6941
-30758,-18,-18,-19,47,3152
2246,-18,1,-19,9,8883
-4226,-18,-18,-19,9,1719
-28116,-18,1,0,9,9958
22456,-18,1,-19,47,983
-32767,-18,-18,-19,47,9958
32767,-18,1,-19,28,2133
-32767,-18,-18,-19,47,7356
32767,-18,-18,0,9,5395
-32767,-18,-18,-19,28,4283
17361,1,-18,-19,47,8072
-17605,-18,1,-19,47,2303
-13680,1,1,0,28,9524
9153,-18,-18,0,-10,1247
-32767,1,1,-19,-10,10203
32767,-18,1,-19,9,1172
-32767,-18,1,0,47,8902
32767,-18,1,-19,28,3774
-32767,-18,1,0,28,5678
30419,1,-18,-19,-29,6828
-30437,-18,-18,-19,9,3152
2058,-18,1,-19,28,8902
-4226,-18,1,0,28,1681
-28154,-18,1,-19,28,9977
22437,-18,-18,-19,9,965
-32767,-18,-18,-19,47,9958
32767,-18,1,-19,28,2190
-32767,-18,1,-19,9,7337
32767,-18,-18,0,28,5339
-32767,-18,-18,0,-10,4302
17399,-18,-18,0,28,8091
-17737,-18,1,-19,-10,2322
-13529,-18,-18,-19,28,9505
9096,1,-18,-19,9,1191
-32767,-18,1,0,28,10203
32767,-18,-18,-19,9,1210
-32767,-18,-18,-19,-10,8958
32767,1,1,-19,47,3736
-32767,-18,-18,-19,28,5772
30589,-18,1,-19,9,6885
-30871,-18,1,0,28,3114
2378,-37,1,-19,9,8902
-4396,-18,1,0,28,1719
-27908,-18,1,-19,47,9958
22267,-18,1,0,9,946
-32767,1,1,-19,47,9901
32767,-18,1,-19,47,2133
-32767,1,1,-19,28,7450
32767,-18,-18,-19,47,5320
-32767,-18,1,-19,28,4283
17606,-18,-18,-19,28,8016
-18096,-18,1,-19,47,2341
-13152,-18,-18,0,28,9524
8851,-18,-18,-19,9,1210
-32767,-18,1,-19,47,10184
32767,1,1,-19,28,1210
-32767,-18,1,-19,28,8940
32767,-18,-18,-19,28,3623
-32767,-18,1,0,9,5716
30759,1,1,-19,28,6809
-30833,-18,-18,-19,47,3208
2642,-18,-18,-19,9,8902
-4792,-18,1,-19,28,1700
-27682,-18,1,-19,28,9977
21852,-18,1,-19,9,965
-32767,-18,1,0,47,9920
32767,-18,1,-19,9,2096
-32767,-18,1,-19,28,7375
32767,1,-18,-19,9,5395
-32767,1,1,-19,9,4302
17814,-18,1,-19,9,7959
-18039,-18,1,-19,28,2341
-13133,-18,1,0,28,9524
8700,-18,1,-19,28,1285
-32767,-18,-18,-19,9,10203
32767,-18,1,-19,28,1153
-32767,-18,1,-19,47,8977
32767,1,1,0,47,3661
-32767,-18,1,-19,28,5772
30778,-18,1,-19,28,6828
-31060,-18,1,-19,47,3152
2793,1,1,-19,9,8883
-4585,1,1,-19,-10,1719
-27606,-18,-18,-19,28,9920
22154,-18,1,-19,9,946
-32767,-18,1,-19,9,9939
32767,-37,1,-19,9,2171
-32767,-18,1,-19,-10,7412
32767,1,1,-19,28,5244
-32767,-18,1,-19,28,4320
17871,-18,1,-19,9,8016
-18171,-18,1,-19,47,2341
-13095,-18,1,-19,28,9505
8889,-18,1,-19,28,1229
-32767,-18,-18,0,47,10203
32767,-18,1,-19,28,1172
-32767,1,-18,-19,9,8902
32767,-18,1,-19,-10,3698
-32767,-18,-18,-19,47,5772
30797,-18,-18,-19,28,6866
-30814,-18,-18,-19,28,3170
2567,-18,-18,-19,28,8845
-4472,1,1,-19,28,1700
-27738,-18,-18,-19,28,9939
22135,-18,-18,0,28,946
-32767,-18,1,-19,9,9939
32767,-18,-18,-19,9,2152
-32767,1,1,-19,28,7394
32767,-18,-18,-19,9,5395
-32767,-18,-18,-19,47,4226
17701,1,1,0,28,8016
-17926,-18,-18,-19,47,2322
-13378,-18,-18,-19,28,9524
9190,-18,-18,-19,-10,1229
-32767,-18,-18,-19,28,10184
32767,-18,-18,-19,28,1191
-32767,1,-18,-19,28,8958
32767,-18,1,-19,28,3755
-32767,-18,1,-19,9,5678
30419,-18,-18,0,-10,6903
-30758,-18,-18,-19,28,3170
2227,-18,-18,-19,28,8883
-4207,-18,1,-19,28,1700
-28021,-18,-18,-19,28,9939
